UserID,Date/Time,topic,SearchTerm,emoticonBased,lexiconBased,Annotation 1,Annotation 2,Annotation 3,finalLabel5Classes,finalLabel3Classes,SN(Original Shona Tweet),ENGoogleTranslate
harare_1,2022-09-12 15:23:24,Communication,harare,UNK,UNK,NEG,NEU,NEU,NEU,NEU,"Migwagwa yese inonanga kuKadoma kumusangano weZimbabwe Online Content Creators @ZOCCzw & Postal Telecommunications and Regulatory Authority of Zimbabwe @Potraz_zw workshop ichatanga musi wa15 kusvika 16 Gunyana 2022. @HonJMuswereJnr @toneo1st
https://t.co/JsIIZHdDVk","""all roads lead to frante in line of kada conteevon tralics and regulatry authorizes and regilaty aponga's utoculately autochopm of zimbabwe work. g"""
jane_manhize,2022-09-22 15:49:50,Sanitation ,Vanhu,NEG,NEG,NEG,VNEG,VNEG,VNEG,NEG,@LynneStactia Aww shame 😢 ko vanhu makaisepi hunhu hwedu Ubuntu....this has nothing to do with political affiliation but hunhu hwedu....kungoti musoro and pass👐this generation ma1,'g aww shame 😢 what about people where our own ubuntu is.... this need to make you drink our romance affinactius'
AyandaBridget20,2022-09-15 07:12:47,Sanitation ,Vanhu,UNK,NEG,NEU,POS,POS,POS,POS,@NkoscoDuprie As a ghetto kid ndechitsvagawo.vanhu vane pfungwa dzirinani plus varume verugby necricket vane rudo,"""g looks like a kid from the ghetto."""
Jussie41096582,2022-09-15 16:45:37,Home_Affairs,Baba,UNK,UNK,NEG,NEG,VNEG,NEG,NEG,@listerward21 @CastleLagerZW @gibbzp zvinotendwa izvi baba... takaenda,'g is believed a father we went'
O_Rwakavingesu,2022-09-15 19:38:06,Education,Vana,UNK,UNK,NEG,NEU,NEG,NEG,NEG,@ShamisoAnitah vana vapapa vakabraiwashwa,'g children pope blocked'
DaddyAmora,2022-09-18 08:19:29,Home_Affairs,Baba,UNK,POS,NEG,NEU,NEU,NEU,NEU,@debrahmatandazw Akafanana na baba vake,'g is like his father'
doc_mzee,2022-09-19 22:36:53,Sanitation ,Vanhu,UNK,UNK,NEU,NEG,NEU,NEU,NEU,@holytenmusic Yes ndosaka vanhu vachimakwira.,"""g yes that's why people are up."""
O_Rwakavingesu,2022-09-15 19:38:06,Education,Vana,UNK,UNK,NEG,NEU,NEG,NEG,NEG,@ShamisoAnitah vana vapapa vakabraiwashwa,'g children pope blocked'
teemadzika,2022-09-20 18:22:54,Agriculture,kudya,UNK,NEG,NEG,NEU,NEU,NEU,NEU,"Also again tender remabaddies iri ndoriwana sei? Ini handibire futi, kudya chete","""also augin tender of the baddies how can i find it i cheat not to eat alone"""
DarlingtonChiw3,2022-09-24 12:22:46,Defence,chamisa,UNK,POS,VPOS,NEU,VPOS,VPOS,POS,@Pablozw1_ Tichamudya chamisa kunge manchester united .Haanonge nyama uyo,'g will eat her like manchester united. happy are'
Gurajena1980,2022-09-17 18:20:04,Sanitation ,Vanhu,UNK,UNK,POS,NEU,NEU,NEU,NEU,@ZBCNewsonline @ParliamentZim Caught pants down with a married woman ....panoda kurohwa vanhu apa. Munyori akasiya basa,"""g caugh pages down with married wamman when the victim's claim is here. clek mast reign"""
bj_tanaka25,2022-09-16 09:31:43,Home_Affairs,Baba,POS,NEG,VNEG,VNEG,NEU,VNEG,NEG,"@StillTayana Ini ndakambonzvenga mugoti vachida kundirova ukarovera uchibva watyoka, ndakabva ndatonzi wakutoita karate kaa wakuda kundidzosera chindirova kaa hant ndiwe baba vepano😂😂ndakatozonzwa zvakuti kuhama kuti ko unotyorerei migoti yevanhu",'g i ever avoided a morrow and broke me and broke me kaa hant you wanted to restore kaa hant you would say that the brethren would i feel about people'
ThuuKumalo,2022-09-20 11:16:25,Agriculture,mvura,POS,NEG,VNEG,VNEG,NEU,VNEG,NEG,"@MuvunganiT @kelvinmamvura @PsMatekenya @nickmangwana Sad part being imi munotogona ku reasona makatotadza kuona kuona remvura in 30years zvenu uye kuunza mhosva kukanzuru yakafambisa hurongwa makore madiki😂, mose ne opposition fear the Lord varume, whats sad is kuda basa kusagona shifting blame nekutuka",'g gd the part syning you who could still in able to see the problem of water that brine is a plague plague of rags of gaffe and curse'
Dollar_Bill_12,2022-09-22 07:34:00,Home_Affairs,Baba,UNK,NEG,VNEG,VNEG,NEG,VNEG,NEG,@nickmangwana Kana baba vachirova mhuri yavo mazuva ese muvakidzani ane mvumo yekupindira chero muri mumba make,'g if a father hit their family every day with permission to meddle wherever you are in his home'
ShuroFarai,2022-09-19 20:23:35,Education,Vana,UNK,UNK,NEG,NEG,NEU,NEG,NEG,@lawrencechings @MakomboreroH @daddyhope @ChesangoAbel @hwendec @nelsonchamisa @CCCZimbabwe @Zinasuzim @alistarpfunye18 Kkkk vana vembwa havasvinure musi mumwe chete,"""g children don't open in a day"""
_Akache,2022-09-21 10:07:10,Agriculture,kudya,UNK,UNK,NEG,NEU,NEG,NEG,NEG,@blak_immigrant @fortunechasi @waltermzembi @HHichilema Ahhh Walter is just another Kasuwere and Jonathan..... Vakadzingwa muZANUPF vakashaya zvekuita zvinodzoka kuita all nice..... Kikikiki...... Ndozvazvinoita kana wanga wajaira kudya tax payers money,'g ahhh walter it's just avango and jonathan.....kikathan.....kikathan.....kikwaki.....kidkiki'
NaliusM,2022-09-26 19:13:43,Defence,chamisa,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@NgarivhumeJacob Wotanga nekuti hauvenge Nelson Chamisa musha papi apa? Is it about him or yr ideas are you a refree of ccc or you have yr own? Do yr things yr way usiyane nepwere yacho yamaakungoti heee mature itayi imi makura.,'g and u begin with nelson chava ug in the reflection of the chcs already to mongu for the reflection of the series of the series of the rain heee you grow'
Mambosha4,2022-09-24 04:50:32,Defence,chamisa,UNK,POS,VPOS,VPOS,POS,VPOS,POS,@Al45865236 @daddyhope @zinaraZW @cmatewu @JMafume Rubbish.  This is a pic of Chamisa  and  Dr. Chonzi the Director  of Heath in City of Harare touring Wilkins Hospital.  Dr. Chonzi is not ZanuPF. https://t.co/Wvak5sRZSN,'g r rubbish. this is a photo of decisive and dr. said the director of health at the city of harare at the wilkins hospital. dr say is not zanupf.
ChimunhuGabriel,2022-09-25 06:44:15,Agriculture,mvura,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@antomukuwa ehe nematisue futi ariko sesu vekuchitown kokotewa mvura ndozvatiri kuendera town. ......,'g yes and tissue too is there as us for titown without water is some of us going towns. just to use the toilet seat and go home home'
Mukwasha_Nyama,2022-09-26 06:23:38,Agriculture,nyama,POS,POS,NEG,NEG,NEU,NEG,NEG,@His_Mel @NomaSapienTR 😂😂Ahh kho chii chainetsa,'g 😂😂ahh kho what was difficult'
brightonmabs,2022-09-20 05:03:11,Music,Shadaya,UNK,UNK,NEG,NEG,NEU,NEG,NEG,"@BabaHarare1 @PMalaga2022 @ShadayaKnight Who said this platform is for Shadayas followers.Tsvaga wako wechikadzi ane chokwadi chekupikisa nemabasa aShadaya. 38 Mumwe munhu aizopa 'varume' akapiwa basa rokuita nevakadzi, uye kuzoita basa remakurukota, kuita basa rokurumbidza nokuita basa romunhu kureurura.","""g who so platform is for shadayas folduwers &find your feminist of the views and vises of shadia. someone who can giv 'of rema tramped bomen folped arubd wimper fells acps acps accept verels wimp lives to"""
TRamakate,2022-09-18 08:31:50,Sanitation ,Vanhu,UNK,POS,VNEG,VNEG,NEU,VNEG,NEG,@ KnowlMoyo @ CitizenWakura @ CCCZimbabwe Imhaka theooth vakadzvanya picha yacho kuti iite sezvakanaka.,"""g t's because the cropped the pic to make it sook like many people"""
andrea_hoxbucks,2022-09-15 13:17:20,Home_Affairs,Baba,UNK,UNK,NEU,NEG,NEU,NEU,NEU,@baba_nyenyedzi Hongu sekuti kudzikira kwemutengo weokisheni kwakonzera kuti iwedzere M3. Saka muchokwadi iyo Gold Coin Implied Rate iri pa630 nhasi.,'g yes just like how the deepreciation on the auction rate led to that increaase in m. so in fact the gold coin implied rate is at todays.'
Tinashe_Maburu,2022-09-15 16:00:17,Sanitation ,Vanhu,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@PrinceTMuzambi @_MakdShelby @edmnangagwa Regai vanhu vakure,'g let people grow up'
_RonnyTM,2022-09-20 10:43:04,Education,mwana,POS,POS,NEU,NEG,NEU,NEU,NEU,@KaelaMiky Murikufungei mai mwana😂,'g whatt are u thinking mother baby😂'
FredmodricMuchi,2022-09-22 14:41:04,Music,Shadaya,UNK,POS,NEU,VPOS,NEU,NEU,NEU,@ShadayaKnight Sei uchivaka yako hypothesis yakatenderedza maonero ezvakanaka pane echokwadi uye zvakakosha kuti zvakakosha. Chii chaunowana kana ukavaka dzidziso risingatarise mukurarama muhupenyu. Shadaya ka ucharasisa zvakanaka. Idealism haina mari kune rimwe divi redenga hama,'g why do you build your hypothesis around idealistic views insist of realistic and practical views. what do you areeve i buld a buurry that doth not consorsty mr. life liveries. shadia you will recover more. idealism hos no place on ths others the heaven bro'
gamuchete,2022-09-13 14:09:08,Finance,uyu,UNK,UNK,NEG,VNEG,VNEG,VNEG,NEG,@jimshinky @amaivaaaron  uyu anepamuromo,'g is this powder'
brianmunzira1,2022-09-15 19:49:08,Home_Affairs,Baba,UNK,NEG,POS,POS,VPOS,POS,POS,"@GlideJo @simba86336357 @chitowamombe14 Kana muchiti tiri kupa chegumi kutedzera Abram. Zvino rangarira kuti Abramu akabhadhara chegumi mushure mekunge abva kuhondo, akachibhadhara kuna Melkizedeck ainzi baba akakwanisa kusvitsa kana rerufu, asina, Mambo weRugare. Asi imi muri munhu anofa saka template retithing kuburikidza naAbramu","""g if you say from art that binds abram despondent. she has no date of birth or death without mother king of peace. but you give a dying person a template for hire through bam."""
Lydia95681150,2022-09-20 14:17:26,Education,Vana,UNK,UNK,NEG,NEG,VNEG,NEG,NEG,@PastorEvanLive @SecBlinken @JobSikhala1 @daddyhope @Renew_Democracy Ko ivo vana @secBlinken vanombo discusser zvenyika dzavo nemi here or ndimi munongomwauka KT muwane cheuviri,'g about their children caner their countries and you or are you just shrinking kt and find'
TafadzwaMurong2,2022-09-14 21:08:47,Finance,huya,UNK,POS,VPOS,POS,VPOS,VPOS,POS,@candacy_rutendo Chokwadi chataurwa.....baba vangu ndisabhuku saka huya tikupe munda wamumusha medu.,'g truck has been spaken my father is the other books like to give you field to give you a field to give you a style in our village'
kingzebra263,2022-09-11 12:45:57,Sanitation,kusvika,UNK,POS,VPOS,VPOS,NEU,VPOS,POS,"Tabvirira kuseni kusvika ikozvino tikuitisana nharo tibatsireiwo nhai hanzi nevanhu vandinavo Zebra ndere black rinemavara machena ini ndikutivo ndereWhite rinemavara matema🦓🦓🦓 🤣🤣🤣

Koiwe unotiwo kudii https://t.co/p3eSVLoS5g",'toward the syni until now we argue for us to help with people zibba is white colors i also are the white colorful of my spots. what does you say'
TheGeminiCoder,2022-09-26 01:15:00,Agriculture,kudya,UNK,NEG,VNEG,NEG,VNEG,VNEG,NEG,Haa Sanction rarwadza iri chii Nick murikutadza kudya mari dzamurikuba makasununguka kaa. https://t.co/1ViN6shZVk,"""don't have a painful sanction that nick you couldn't eat in the money that you steal free kaa."""
ChotoKaelin,2022-09-17 16:01:03,Education,Vana,UNK,UNK,NEU,NEG,NEU,NEU,NEU,@nelsonchamisa Navo vana mumarally imomo,'g with the rat at which poopred on with wah wast by wilt blder.'
Mambosha4,2022-09-19 20:46:02,Defence,chiwenga,UNK,POS,NEG,VNEG,NEG,NEG,NEG,@DarkForceGirl01 Izvi zvinosiririsa asi vanhu vakaita sewe panofanira kuva nemhosva. I bet somewhere in you phone une pic raGeneral Chiwenga varikurwara pakuita. Pic iya yakatorwa ndokuiswa naMary. Chinosuwisa chipo,"""githing is sad people like you shoulda felty. i bet somey in you phone you have a pic of a vic of a vic of a vic of a vic of a vic of a vic of a vic of a vic of a vis of a vis of wiry sick with the bed. that pic was taken and poles and mary. it's vary sad soap"""
Tunga25666310,2022-09-20 12:58:20,Agriculture,mombe,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@MakomboreroH @daddyhope @hwendec @nelsonchamisa @CCCZimbabwe Zvomogwa mombe dzichidhla chibagwe mumunda zhizha rikauya modhlei,'g goes columgs coffee in madhla is a gazelle in the field of summer coming modhlei'
Levi2556059200,2022-09-17 08:38:54,Home_Affairs,Baba,UNK,UNK,POS,POS,NEU,POS,POS,"@D_Graham8 @nolutha19219845 @Jewel Mungandidzidzisawo pa5W+1H.
Simba zvesedoka tichingoitisana Nharo Baba.",'g miss me on w+h. the other may have to argue a parent.
Tynoe32785676,2022-09-21 18:32:59,Sanitation ,Vanhu,UNK,POS,POS,NEU,POS,POS,POS,@BorderJumper30 Vanhu varikumboita sei out there haa world yashata guys,"""g people like them out theore don't the world rose guys"""
Allen97879860,2022-09-14 12:00:39,Sanitation,kusvika,UNK,NEG,NEU,VNEG,VNEG,VNEG,NEG,"@matinyarare Bonyora kusvika munhu ataika fungwa,sell out bloody Zanu agent.",'g roll to a person we have been cheated out bloody zanu agent.'
mcbaudy,2022-09-17 07:21:02,Finance,uyu,POS,POS,VNEG,VNEG,NEG,VNEG,NEG,@munyati01 @mhofela_mhofu 🤣🤣🤣🤣🤣 anoda kudaidzirwa Madungwe uyu mukoma.,'g wants to be singled for this bondage.'
nyatex_zw,2022-09-13 09:59:11,Finance,uyu,UNK,UNK,VPOS,POS,POS,POS,POS,"@RealTalkFadzie +263 77 310 6366 

uyu anogona futi munzwei",'g + this can also hear'
zanupf_patriotz,2022-09-15 05:08:07,Sanitation,kusvika,UNK,NEG,NEU,VNEG,VNEG,VNEG,NEG,"ED orambidzwa kusvika parufu kunge mwana wemuroyi: kwayedza front page‼️
#Muchasvinura https://t.co/LhwVWBWZSA","""ed to be banned up to death as a guy's child is trying to front page! ️ and"""
ragnar_alwyn,2022-09-14 06:14:00,Sanitation ,Vanhu,POS,POS,NEU,NEG,NEU,NEU,NEU,@taseclemence Vanhu havazi kuziva maKaranga 🤣🤣🤣,'g people are not aware of your punishment 🤣🤣🤣'
Washville_zw,2022-09-18 07:14:56,Communication,harare,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@juice_world_zw Nzvimbo iri muHarare inonzi Binga,'g a place in harare called binder'
Tinashe_Maburu,2022-09-10 07:02:24,Communication,chitungwiza,UNK,UNK,POS,VPOS,POS,POS,POS,Mutungamiri weFA ndiPrince William uye mumwe munhu ari kuChitungwiza arikubvunza kuti sei yakamiswa kupera kwesvondo rino.,'the president of the facility william & amp sameone in chitungwiza is asking why football ws cancens.'
chioresewayne,2022-09-21 05:58:13,Sanitation ,Vanhu,UNK,UNK,NEG,NEG,NEU,NEG,NEG,@ElbrayChigowe @brian___jethro Zvichabvunzurudzwa pamusoro penyaya enda unobvunza vako ED kut ape vanhu mabasa.,'g will be asked in zimbabwe that go and ask your faher fahered ed ket kud appection'
thelmaremekedzo,2022-09-23 07:48:11,Home_Affairs,Baba,UNK,UNK,NEG,NEG,VNEG,NEG,NEG,"@TaleMagara @MavasaObey @ShadayaKnight @richardtawanda Mombe yeumai ikabviswa inobara 2-4 mhuri, then panozoitwa Chirango. Then if tete dies mombe dzinotinhwa kumusha kwemukadzi kunana baba zve nhai. Kana vakadzvinyirirwa vanozopatsanurwa kuita imba memhuri kana kuti kwete. Vakadzi havangataure pazviri","""g ga cat is removed. then if tether dies cow is mushrooms for a woman's home to the father. if many will will be upded into households within the family or not. women wont have a say on it"""
mombe_3,2022-09-25 11:40:00,Agriculture,mombe,UNK,POS,POS,POS,VPOS,POS,POS,@2023CENTRE @edmnangagwa Ndizvozvo asi https://t.co/JrZH0Rrbrz,'g is right but'
KhalifaMu,2022-09-15 06:22:56,Finance,uyu,UNK,UNK,NEU,VPOS,NEU,NEU,NEU,@rukudzomungure Ndoupi uyu,'g is this'
antomukuwa,2022-09-21 07:57:46,Home_Affairs,Baba,UNK,UNK,VNEG,NEU,NEU,NEU,NEU,@blackheartdayve Nyaya yechokwadi pano baba,'g a true story day'
waynegazov,2022-09-26 04:25:15,Music,Shadaya,UNK,UNK,NEU,NEU,VNEG,NEU,NEU,"@HavocChaos3 @uncleTrevorLash ndinofunga Shadaya zvimwe, zvimwezvo muinterview.",'g is thik even shadaa was once asked a similar quursation in an interview.'
sibert_takawira,2022-09-20 07:13:41,Education,Vana,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@tiresi_tracy Ehe watituka hako but vana vemuna September inhumbu dzemafaro epa Christmas ne newyear...... Dai pasina kufarisa kwevabereki pahoridhe pamwe dai musipo so. Sorry kana nda deepisa,'g ja ke ke kyake the change of the child but september is christmas funeral function and new honey in holidays together as a day. sorry if i am'
FaffieManhuhwa,2022-09-13 17:22:30,Finance,uyu,POS,POS,VNEG,NEU,VNEG,VNEG,NEG,@__vigie Uyu maTastebuds ake akatofa uyu😂,'g this tiebuds have already died'
lmakombe,2022-09-15 05:39:43,Sanitation ,Vanhu,UNK,UNK,NEU,NEU,VPOS,NEU,NEU,@webchiyangwa @Newsbae @cohsunshinecity Vanhu vacho vanototsindira zvimiti munzeve. Havatodi kutaura newe,'g people even reduce batteries in the ear. they never want to talk to you
ThomasJ74511906,2022-09-14 00:41:02,Education,Vana,UNK,UNK,NEU,POS,NEU,NEU,NEU,@dereckgoto Kana makacheaper why vana vazhinji vachidzidza  kuzambia neSA,'g or makacheeaper why many children learning to zambia with'
barbie_quinn_zw,2022-09-21 08:58:52,Sanitation ,Vanhu,POS,NEG,NEU,NEU,VNEG,NEU,NEU,@__vigie @_MakdShelby Vanhu vanenge vachitya 😂😂😂,'g people fear 😂😂😂'
GoraTheUncle,2022-09-20 13:13:39,Agriculture,sadza,UNK,POS,VPOS,NEU,VPOS,VPOS,POS,@patrah_m Zvikafamba mushe tichaidyisa sadza manheru,'g went on the well we can feed it as the evening'
GoodImageTom,2022-09-18 07:08:20,Sanitation ,Vanhu,UNK,UNK,NEU,NEU,POS,NEU,NEU,@GutuObert @CyrilRamaphosa Ko madii kubata @Chaibva hanzi ndiye akankumbira masanctions newewo futi. Isu kuno toti vanhu varikuzanu ndivo vakakumbira maSanctions,"""g gwa how much gaket is the chank sinkss with you too. we here say zanzani's people asked the sanctions"""
IHombe,2022-09-15 18:40:02,Sanitation ,Vanhu,UNK,NEG,NEU,POS,POS,POS,POS,@nickmangwana ndafunga kuti tanga tachinja hukama sezvo mutungamiri wenyika ataura nezvekusangana kwake naBlair. Munonyepa imi vanhu.,'g and ti twek o hoed turned a new leaf in relations as the president said of his meeting with blair. you are lying to your people.
JustChickenIt,2022-09-16 10:06:23,Communication,harare,UNK,UNK,NEU,POS,POS,POS,POS,@RealTalkFadzie Dressed Broilers in and around Harare . USD6.00 pashiri. Call/Whatsapp 0774603305 #JustChickenIt https://t.co/editF8XfPY,'g dressed brolers in and up harare. usd. per murd. call / whatsapp justchickenit'
Mambosha4,2022-09-24 05:44:56,Defence,chamisa,UNK,NEG,VNEG,VNEG,NEU,VNEG,NEG,@CucsmanM @Lee_Ann_Cara Mungapererwa sei varume. Moreblessing akapondwa nezvawo GBV uye apa urikuramba wakabatirira pazviruvarira kuti mwana wavo atongerwe kutonga kutonga. Kushaya ndokuziva. Uyuwo Chamisa akuita ma thank you rally muma ward manje apererwa nema ward to thank,'g how despetal can you guys be. moreblesta was murded in gbv tster and you are desperatory clining to her remainins for political expedientation. lacking and recognized. this also stopped it hours you rallies in wards now he hats of wards to thank'
MuzororiWinston,2022-09-21 06:28:08,Sanitation ,Vanhu,UNK,UNK,NEG,NEG,NEU,NEG,NEG,"@KanitoKaro @mafirakureva_ @lindiwe_rue Tese tiri pakuda kusara ne emptiness yekuziva kuti I messed up and munhu unotoita nharo because your honor is at stake asi in practical terms ,making long term plans munhu ane plan B,C,D uye ajaira kuti ""Murume anouya mumwe"" ibenzi.",'g is all the people that nobody wants to show with empitinoss to know that i know mimpinal term honar terme and a person with plan bcc.'
enkudheni,2022-09-11 09:04:43,Communication,harare,UNK,UNK,VPOS,VPOS,POS,VPOS,POS,@ccc_harare @mhofela_mhofu @BestWitty Salani arinani pane Chamisa naHopewell vabatana 📌,'g galan is better than charka and hywel together📌'
misstaku92,2022-09-14 08:11:42,Finance,uyu,UNK,UNK,NEG,VNEG,NEG,NEG,NEG,@DesignerGuyZW @Zeni263 blaz nditengereiwo mubhedha uyu,'g blaz buy me the bed too'
progressivezim,2022-09-19 18:06:57,Sanitation ,Vanhu,UNK,UNK,NEU,NEG,NEU,NEU,NEU,Vanhu vakuwanepi zvidhinha zvekuvaka vanhu nhai veduwee https://t.co/GMiyLRrEwf,'where can people get the bricks to build people at our handseee'
newlarman92,2022-09-14 22:32:11,Sanitation,kusvika,UNK,NEG,NEG,VNEG,VNEG,VNEG,NEG,"@reuphanuel 1. Ziva chakaipa zvisati zvaipa
2. Ndiri gaffa kusvika ndafa, musandibate kana ndati

👆
Busy kutaura hake pamaSongs...","""g. identify not evil before evil. i am gaffa until i don't hold me when i say i👆bula said hake on stings ..."""
PinkieMadds2,2022-09-25 19:38:50,Agriculture,sadza,POS,POS,NEG,NEG,NEU,NEG,NEG,@Perkinson_ @six_papi 😂😂😂😂 I remember mumwe muchato watakambodyiswa sadza nebutternut😭,'g i remember one wedding we have been fedea with butternut😭'
